id колледжа;Название колледжа;Крупное направление;id специальности;Название специальности;Название специализации;База для поступления;Другие фильтры;Средний балл аттестата;очная Количество бюджетных мест;очная Количество платных мест;очная Срок обучения;очная Стоимость обучения (в год);очно-заочная Количество бюджетных мест;очно-заочная Количество платных мест;очно-заочная Срок обучения;очно-заочная Стоимость обучения (в год);заочная Количество бюджетных мест;заочная Количество платных мест;заочная Срок обучения;заочная Стоимость обучения (в год);дистанционная Количество бюджетных мест;дистанционная Количество платных мест;дистанционная Срок обучения;дистанционная Стоимость обучения (в год);Адрес обучения 1;Адрес обучения 2;Адрес обучения 3;Адрес обучения 4;Квалификация (профессия);Мат;Рус;Общ;Физ;Био;Ист;Иняз;Хим;Лит;Инф;Гео;ДВИ1;ДВИ2;ДВИ3;ДВИ4;ДВИ5;;2
770086;"Колледж отраслевых технологий ""Краснодеревец""";Технологии легкой промышленности;7771072;29.01.29 Мастер столярного и мебельного производства;;11 класс;;3.3;50;0;10 мес.;;0;0;;;0;0;;;0;0;;;г. Санкт-Петербург, ул. Ушинского, д. 16;г. Санкт-Петербург, ул. Бухарестская, д. 136;;;"Изготовитель шаблонов; Столяр; Отделочник изделий из древесины; Сборщик изделий из древесины; ";;;;;;;;;;;;;;;;;;1092
770086;"Колледж отраслевых технологий ""Краснодеревец""";Агропромышленность;7771073;35.02.03 Технология деревообработки;;9 класс;;3,1;50;0;3 года 10 мес.;;0;0;;;0;0;;;0;0;;;г. Санкт-Петербург, ул. Ушинского, д. 16;г. Санкт-Петербург, ул. Бухарестская, д. 136;;;"Техник-технолог; Старший техник-технолог; ";;;;;;;;;;;;;;;;;;1093
770086;"Колледж отраслевых технологий ""Краснодеревец""";Агропромышленность;7771074;35.02.03 Технология деревообработки;;11 класс;;3,1;25;0;2 года 10 мес.;;0;0;;;0;0;;;0;0;;;г. Санкт-Петербург, ул. Ушинского, д. 16;;;;"Техник-технолог; Старший техник-технолог; ";;;;;;;;;;;;;;;;;;1094
770086;"Колледж отраслевых технологий ""Краснодеревец""";Дизайн и изобразительное искусство;7771077;54.01.13 Изготовитель художественных изделий из дерева;;11 класс;;3.2;25;0;10 мес.;;0;0;;;0;0;;;0;0;;;г. Санкт-Петербург, ул. Ушинского, д. 16;;;;"Выжигальщик по дереву; Изготовитель художественных изделий из дерева; Изготовитель художественных изделий из бересты; Изготовитель художественных изделий из лозы; Резчик по дереву и бересте; Фанеровщик художественных изделий из дерева; ";;;;;;;;;;;;;;;;;;1097
770086;"Колледж отраслевых технологий ""Краснодеревец""";Дизайн и изобразительное искусство;7771078;54.02.01 Дизайн (по отраслям);;9 класс;;3.4;50;0;3 года 10 мес.;;0;0;;;0;0;;;0;0;;;г. Санкт-Петербург, ул. Ушинского, д. 16;г. Санкт-Петербург, ул. Бухарестская, д. 136;;;"Дизайнер; Преподаватель; ";;;;;;;;;;;;;;;;;;1098
770087;Колледж Петербургской моды;Технологии легкой промышленности;7771080;29.01.04 Художник по костюму;;11 класс;;3.9;50;Есть;1 год 10 мес.;43,000;0;0;;;0;0;;;0;0;;;г. Санкт-Петербург, Дунайский пр., д. 49/126, лит. А;;;;"Художник по костюму;";;;;;;;;;;;;;;;;;;1100
770087;Колледж Петербургской моды;Сфера услуг, сервис;7771084;43.01.02 Парикмахер;;9 класс;;3.5;75;Есть;2 года 10 мес.;43,000;0;0;;;0;0;;;0;0;;;г. Санкт-Петербург, Дунайский пр., д. 49/126, лит. А;;;;"Парикмахер; ";;;;;;;;;;;;;;;;;;1104
770087;Колледж Петербургской моды;Технологии легкой промышленности;7771079;29.01.04 Художник по костюму;;9 класс;;3.7;25;Есть;3 года 10 мес.;43,000;0;0;;;0;0;;;0;0;;;г. Санкт-Петербург, ул. Софийская, д. 19, корп. 1;;;;"Художник по костюму;";;;;;;;;;;;;;;;;;;1099
770087;Колледж Петербургской моды;Технологии легкой промышленности;7771081;29.01.05 Закройщик;;11 класс;;3.9;25;Есть;10 мес.;43,000;0;0;;;0;0;;;0;0;;;г. Санкт-Петербург, ул. Софийская, д. 19, корп. 1;;;;"Закройщик; Портной; ";;;;;;;;;;;;;;;;;;1101
770087;Колледж Петербургской моды;Технологии легкой промышленности;7771082;29.01.07 Портной;;9 класс;;4.6;10;Есть;1 год 10 мес.;43,000;0;0;;;0;0;;;0;0;;;г. Санкт-Петербург, ул. Софийская, д. 19, корп. 1;;;;"Портной; ";;;;;;;;;;;;;;;;;;1102
770087;Колледж Петербургской моды;Технологии легкой промышленности;7771083;29.02.03 Конструирование, моделирование и технология изделий из меха;;11 класс;;3.9;25;Есть;3 года 10 мес.;43,000;0;0;;;0;0;;;0;0;;;г. Санкт-Петербург, ул. Софийская, д. 19, корп. 1;;;;"Технолог-конструктор; ";;;;;;;;;;;;;;;;;;1103
770087;Колледж Петербургской моды;Сфера услуг, сервис;7771085;43.01.02 Парикмахер;;11 класс;;3.8;25;Есть;10 мес.;43,000;0;0;;;0;0;;;0;0;;;г. Санкт-Петербург, ул. Софийская, д. 19, корп. 1;;;;"Парикмахер; ";;;;;;;;;;;;;;;;;;1105
770087;Колледж Петербургской моды;Сфера услуг, сервис;7771086;43.02.02 Парикмахерское искусство;;11 класс;;3.2;50;Есть;3 года 10 мес.;43,000;0;0;;;0;0;;;0;0;;;г. Санкт-Петербург, ул. Софийская, д. 19, корп. 1;;;;"Технолог; Модельер-художник; ";;;;;;;;;;;;;;;;;;1106
770087;Колледж Петербургской моды;Дизайн и изобразительное искусство;7771087;54.01.05 Изготовитель художественных изделий из тканей с художественной росписью;;9 класс;;4.2;25;Есть;1 год 10 мес.;43,000;0;0;;;0;0;;;0;0;;;г. Санкт-Петербург, ул. Софийская, д. 19, корп. 1;;;;"Изготовитель художественных изделий из тканей с художественной росписью; ";;;;;;;;;;;;;;;;;;1107
770088;Колледж ПетроСтройСервис;Архитектура и технологии строительства;7771088;08.01.06 Мастер сухого строительства;;8 класс;;3.5;50;0;10 мес.;;0;0;;;0;0;;;0;0;;;г. Санкт-Петербург, просп.Сизова, д. 17;;;;"Маляр строительный; Облицовщик-плиточник; Облицовщик синтетическими материалами; Штукатур; Столяр строительный; Монтажник каркасно-обшивных конструкций";;;;;;;;;;;;;;;;;;1108
